1_2,1_3,1_4,1_5,2_3,2_4,2_5,3_4,3_5,4_5,num_stmt,num_buckets,bucket_size
0.2222222222222222,0.11111111111111116,0.2222222222222222,0.11111111111111116,0.33333333333333337,0.2222222222222222,0.33333333333333337,0.2222222222222222,0.2222222222222222,0.33333333333333337,9,46,50
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,47,50
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,48,50
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,49,50
0.6,0.30000000000000004,0.9,0.4,0.4,0.8,0.4,0.9,0.4,0.7,10,50,50
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,51,50
0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.5,0.5,0.0,2,52,50
0.75,0.75,0.25,0.25,0.5,0.5,0.5,0.5,0.5,0.0,4,53,50
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,54,50
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,55,50
0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,2,56,50
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,57,50
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,58,50
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,59,50
0.5,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.5,0.5,2,60,50
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,61,50
0.75,0.75,0.75,0.5,0.75,0.75,0.75,0.75,0.75,0.75,4,62,50
0.5263157894736843,0.3157894736842105,0.368421052631579,0.3157894736842105,0.5263157894736843,0.368421052631579,0.368421052631579,0.368421052631579,0.368421052631579,0.3157894736842105,19,63,50
0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,2,64,50
0.0,0.5,0.25,0.5,0.5,0.25,0.5,0.25,0.5,0.5,4,65,50
